河田朋也,2022/6/6,　,丸豊　01,丸豊鋳材製作所株式会社,4号炉冷却水回路単体循環洗浄,,,,,1,式,,,電気炉,,,,,,,,
河田朋也,2022/6/6,ミツヤ816,ミツヤ01,ミツヤ株式会社,コンドル　工場箒　,BR528-000U-MB,0,,,3,本,,,南物置,,,,,,,,
河田朋也,2022/6/7,ミツヤ210708-01,ミツヤ01,ミツヤ株式会社,なまし番線,10番 25KG 3.2mm,0,,,1,巻,,,フラン,,,,,,,,
河田朋也,2022/6/7,ミツヤ220606-01,ミツヤ01,ミツヤ株式会社,JIS エンドレスワイヤ,12×円周4ｍ　グロメット加工,0,,,2,本,,,フラン,,,,,,,,
河田朋也,2022/6/7,ミツヤ220606-04,ミツヤ01,ミツヤ株式会社,集じん機ホース,38φ*2.5ｍ,0,,,1,本,,,電気炉,,,,,,,,
河田朋也,2022/6/7,ミツヤ220606-05,ミツヤ01,ミツヤ株式会社,RP35SB用クランプ,クランプ,0,,,1,個,,,電気炉,,,,,,,,
河田朋也,2022/6/7,ナゴヤ220516-01,ナゴヤ01,ナゴヤ機工株式会社,ジャケット,AC2B-F,,,,20,個,,,FBOX,,,,,,,,
河田朋也,2022/6/7,ナゴヤ220516-02,ナゴヤ01,ナゴヤ機工株式会社,支給型定板張替え・木枠製作,,,,,1,式,,,FBOX,,,,,,,,
河田朋也,2022/6/7,林電化　220531,林電化　01,林電化工業株式会社,エアレーションノズル,64.5*110*490L,,,,4,個,,,FBOX,,,,,,,,
河田朋也,2022/6/9,クラ　こ-002-150121,クラブン01,クラブン株式会社,中子発注用紙　　A4　500枚,別注加工+A4コピー用紙代,,7/1,,1,袋,,,事務所,,,,,,,,
河田朋也,2022/6/9,ミツヤ　20220301-07,ミツヤ01,ミツヤ株式会社,Vベルト,5V-1180,0,,,9,本,,,砂処理,,,,,,,,
河田朋也,2022/6/9,猪木220429-05,猪木01,猪木酸素玉島店有限会社,高純度アルゴン(7?),,1本,6/16,,1,本,,,指定場所,,,,,,,,
河田朋也,2022/6/10,ニート  220531-06,ニート01,ニートレックス株式会社,軸長砥石　砲弾型,V A 36 O 16*32*6*180L,,,,5,袋,50,個,事務所,,,,,,,,
河田朋也,2022/6/13,シマダ220607-01,島オール 01,シマダオール株式会社,SMCガイド付きシリンダ,MGQM16-30,,,,1,個,,,品管検査場,,,,,,,,
河田朋也,2022/6/13,シマダ220607-02,島オール 01,シマダオール株式会社,SMCパッキンセット,MGQ16-PS,,,,1,個,,,品管検査場,,,,,,,,
河田朋也,2022/6/13,中島商会220101-01,中島商会01,中島商会株式会社,ニッペ　ワンコートプライマー　,HKクリーム　,3,6/17,,15,缶,,,塗料指定倉庫,,,,,,,,
河田朋也,2022/6/13,友和210831-01,友和01-01,友和塗料株式会社,シャーシーブラック,トアラッカー #500,10,,,10,缶,,,指定置場,,,,,,,,
河田朋也,2022/6/13,友和ら003-140410,友和01-01,友和塗料株式会社,ラッカーシンナー,#200,6,,,15,缶,,,指定置場,,,,,,,,
河田朋也,2022/6/13,友和ぱ001-140710,友和01-01,友和塗料株式会社,パテベラ（小),デルリヘラ　青　40mm,10,,,20,本,,,西塗装場,,,,,,,,
河田朋也,2022/6/13,友和し003-00,友和01-01,友和塗料株式会社,３Ｍ　アクリルレッド　パテ　,,3,,,10,本,,,西塗装場,,,,,,,,
河田朋也,2022/6/13,扇　01-220401,扇01,扇商會株式会社　広島営業所,YTプライマーHB　グレー,20KG/缶,0.5,,,3,缶,,,塗料指定倉庫,,,,,,,,
河田朋也,2022/6/13,扇　02-220401,扇01,扇商會株式会社　広島営業所,エナメルシンナー,16L/缶,0.5,,,2,缶,,,塗料指定倉庫,,,,,,,,
河田朋也,2022/6/13,ミツヤ210730,ミツヤ01,ミツヤ株式会社,トラスコ PPバンド15.5mm ,TPPS-155-Y 477-9657,0.5,,,2,巻,,,塗装場,,,,,,,,
河田朋也,2022/6/13,ミツヤ778,ミツヤ01,ミツヤ株式会社,PPバンド用ストッパー　100個入り,TSP-16-100　254-9441,1,,,4,袋,,,塗装場,,,,,,,,
河田朋也,2022/6/13,ニート　220531-01,ニート01,ニートレックス株式会社,オフセット砥石　,180*6*22.23,1箱,6/17,,2,箱,100,枚,仕上げ場,,,,,,,,
河田朋也,2022/6/14,ミツヤ220426-01,ミツヤ01,ミツヤ株式会社,溶接棒　鋳鉄用　MAC-100　,3.2Φ　2KG入り,20本,,,1,箱,,,溶接場,,,,,,,,
河田朋也,2022/6/14,高田 220301-05,高田　01,高田化学株式会社,DN　スーパーコートTW,検査場用防錆油,1/5本,6/22,,1,ドラム,,,出荷検査場,,,,,,,,
河田朋也,2022/6/15,ミツヤ271,ミツヤ01,ミツヤ株式会社,ベアリング,UCP203D1,0,,,10,個,,,FBOX,,,,,,,,
河田朋也,2022/6/15,ミツヤ220401-01,ミツヤ01,ミツヤ株式会社,針金　メッキ,＃16　1.6Φ　25KG,,6/24,,1,巻,,,電気炉,,,,,,,,
河田朋也,2022/6/15,シマダ　20170821,島オール 01,シマダオール株式会社,キンボシ　噴霧器（蓄圧式）　,6006(10L),,,,1,台,,,出荷検査場,,,,,,,,
河田朋也,2022/6/15,ミツヤ20200123,ミツヤ01,ミツヤ株式会社,フィニッシングロール　426U,FR 426U 120A 95,0.3,6/21,,2,巻,,,塗装場,,,,,,,,
